id	filename	md5	size	state
905ac122-2f56-4aa9-82f9-88a1c26a9956	8a2863d8-26a3-443e-a36f-5c149de57136.FPKM.txt.gz	8d4bb0fb9e58edfe9a9db01491a8f066	507190	released
38b47667-f217-41bc-a8b5-bd15b213db95	5fedbbb9-10a8-4f18-a1e8-30b3d6164083.FPKM.txt.gz	691ff68a0b3dd96f7346896cc1cffd1a	515834	released
3cdf5d19-8d56-4196-bb2a-0bf5a330986f	5f8af729-8993-4b3c-badb-aa1e3ce4e81c.FPKM.txt.gz	cefd49b31d2e8b281a748ed096d48aca	518513	released
a9295efe-4123-433f-b204-b721452a5a63	acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM.txt.gz	721fa8133f7395b93e1070ba048cfd06	498723	released
389df138-66ae-4cb6-af2a-2cb9945a1ff8	4fb80022-8f80-4992-b1aa-0f678c941878.FPKM.txt.gz	aaa0b8992b70b11caaeafaed9916304c	536999	released
995cb4bc-6d01-4091-ad04-e6f27544db48	f994e1d7-6427-4884-8993-f930c6331bff.FPKM.txt.gz	e98170886a700f95f54a2bbc7636dd9c	549477	released
dca8a4bb-0936-4c92-ac1b-15b1ac15f208	cc296619-683f-4339-ab1f-51d567fc678a.FPKM.txt.gz	8eed4e4ff36984c7a0a387d4b5f4c39c	506385	released
a40b3279-5f28-4d2f-8978-222f99955f9c	445b096b-502f-4e88-9338-4ad309a14425.FPKM.txt.gz	c600b4ee7614e250a851f1d9bf0443a0	502206	released
465643de-7078-4058-b9a6-82b9e2983487	8b7009e8-9021-48d7-a603-3c6038635252.FPKM.txt.gz	9ff1f28eef56cc7537845fe84b495ec9	528284	released
d79eec4e-4412-4103-96a1-92e7de3f9e74	ce85344b-0f16-4f96-b8da-af518e2adc71.FPKM.txt.gz	5e4ae6605e9058d33bd095d4c57fee43	501282	released
8474ff3e-3203-4c80-812a-df8b43b0abc4	8d9836fc-1ce7-40f0-a450-944ed5eca796.FPKM.txt.gz	b3098f55a80dd8a75f660b218cb6f60b	307880	released
ec9e05dd-70c7-4b0c-8414-e4501a277d36	afe5f01a-b3c1-4d24-94cf-27ec0894e308.FPKM.txt.gz	8bcb4c4c7b1b416f895d36c2cf9fa868	586492	released
d08541d5-41a6-41c0-af66-aa8c301c120f	e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz	fe1621a8a1946e20c2d87a49149c55bc	482071	released
1cc148e5-4de0-4726-a7bf-fdc1d12061d3	9f0897a4-db0c-43f8-9d75-8debe9b6c847.FPKM.txt.gz	8e81d1c74eedec65bc83189b4cd97dae	519930	released
034375d5-42e7-469b-a6f3-2d863122f3ca	93c46e63-3686-4883-a9de-7606ddfc11f0.FPKM.txt.gz	d9e8bb49dfe41f6b28abc15b5e234b3e	536698	released
4825f7fc-509b-4ad2-a823-2b50fac9ed53	4090ee76-ffc3-4b6b-9be5-53855d453e88.FPKM.txt.gz	5596b8277240b72bf45c2bdb488a4f56	532393	released
5e9586a5-ce28-40b3-8cd6-786e1d1324d3	ee409780-c7aa-455b-a74b-a7f41ce89b26.FPKM.txt.gz	561df6477f0e99df1ae557ea66630279	535093	released
22a34bd6-25d5-404a-b96d-d2f188a39248	ca5d0721-99cf-4b7c-b708-6acea2ae86bd.FPKM.txt.gz	83b9a4bbc8dcc5eafbcc36748d933b1c	529200	released
63af2827-c09f-4410-9543-1f97c25e3f00	3ca8233e-434b-477c-8683-b1f770cedc63.FPKM.txt.gz	6e245f7c495ed23a9b6e499725cd7168	503101	released
3adeff72-0ca3-45e9-882c-0d6b1426f7d6	5627702f-b816-439c-8ae2-43b51d455432.FPKM.txt.gz	9d46a36831d4d936aba1199b80d0dc7e	521340	released
fe16c6ef-a6c1-44bb-984c-b6c249712707	7bcc02ad-a4c7-44e1-8654-10c4598f936d.FPKM.txt.gz	7af16936f4213f64c9758fc413e3cb5f	571366	released
39f5bb05-50ae-4352-b5a3-399c48c9ad51	5c0f9cb8-cc53-49ce-8384-6acb54cb1855.FPKM.txt.gz	1745d68b1739aaff491a852f89f3efeb	526266	released
e91c1fe1-928b-4597-b409-d30d404eb714	97be5457-526d-42ee-ace4-d900b8c6fd5f.FPKM.txt.gz	538fbc2d98b3f98ca2ed5f30f4e66192	519557	released
29a9f5bb-393e-48e1-bdee-0231410b1ad1	b74705fb-3ecd-46c0-8b55-8f0749a1dd74.FPKM.txt.gz	b6e98029b286bc40386892e605dd7c01	299239	released
6727d9ca-3d88-4989-add3-9d51fae3e31c	e14e717e-76d5-4474-a3ad-b902f7c157bf.FPKM.txt.gz	840e95daf96b125e7c0dc443358af6b8	513263	released
f8cf629e-005c-4e67-9b34-244214476d1a	9f0d673f-ff69-4d01-910c-f04921b538a2.FPKM.txt.gz	20de6aed216f1d2c2c0628e5f6cdab92	521595	released
219c220a-5f56-4d85-8d87-00f3e9da2917	be6d9906-45f4-4e32-83d0-327fa8c21666.FPKM.txt.gz	95d8617336ad8523ca62a7af04889a01	539046	released
d1500523-feb5-4b01-94d7-28d9ebf1fb74	96b44e28-67a2-4781-a85b-c82fe528157d.FPKM.txt.gz	b634fa3037b15317aa38264d8ee47e65	517730	released
4b6d8adf-cf37-4132-b1c5-1acbb610989d	78f2dfc0-9452-4547-b9a9-eb9dc920a4a9.FPKM.txt.gz	6c9ab619ebf9c99051bb1f578f3cd5d3	518110	released
8be5469b-a815-4000-a52f-67caa1e1d0fa	5494acbf-8d92-4c70-9c4f-df224cc873a9.FPKM.txt.gz	1785733793c4a12f47eabd50f60d90f7	309893	released
ff12377f-7153-4c30-9948-cd36382387d7	ca75ae4d-3d90-46d7-9544-fd71dd6c87b2.FPKM.txt.gz	81230dbc07be8e8941e8cdb26ce17e67	495508	released
ae596b2e-39b4-4ed8-bd1b-19a7abfdf243	c595d44f-7e4f-4ade-9c9a-87b44ccac393.FPKM.txt.gz	8621753f4f30fe02a00ebc9ce1e68e0c	530501	released
8c0e71c7-876d-443e-860d-40dee3030935	82cc9906-3664-4b13-bdb6-405db9d15e31.FPKM.txt.gz	0a7d95f320e1a7c13be9ca001e47660d	516201	released
371e3ba3-45b6-4b1e-bf66-40dc0a77b41f	043c1c82-73ba-457d-8e07-53750bc4c495.FPKM.txt.gz	c8202798e9d0e8ccd7f2e33bdd8e8dd8	317122	released
bdd34fe4-1eb7-40bf-a60a-22fc8ad4bd17	07be66d5-8212-4c0c-a3f3-2a8034c718e6.FPKM.txt.gz	f329b6544080ba3f33d39726bf941a24	322141	released
990f24a9-c842-427c-8285-e8d52f91cf94	6515c0f7-2334-4bad-bde7-b562f5f67148.FPKM.txt.gz	b78743cd9a92f09adab30876382bf22a	505056	released
ceef3e17-3137-4afe-bcac-5241221f848d	742a6c93-affc-4447-8951-4447a5f439c2.FPKM.txt.gz	908c90debd9a4f520d61a5e577f25ca9	529398	released
734568a3-c021-43c9-a9d3-7c261c1a81e9	eab58571-a6f1-4bc4-aa01-0df9c4beb79f.FPKM.txt.gz	8d28621d81c3d5ebb8adcf8f28c338a5	503370	released
1c36bec6-b398-44ba-832c-13269e659027	34cfd6c0-ebeb-446e-aa8c-a33358c6bdde.FPKM.txt.gz	90a0a04ca46cce59c5853f6998616d72	521826	released
96773850-b738-4f65-a820-bb3abfadd864	445fb7df-2bd7-4324-9423-23b573ada13d.FPKM.txt.gz	bf689456828b7ee63d380c7e013e0701	505291	released
f3be1241-307c-4f15-b213-8af0c6dfbcec	a503f57e-f9cc-405b-b68c-9c3b205e106f.FPKM.txt.gz	5faadfba8ada983884cb1d2c2256b574	529722	released
1761e556-5077-47db-ad3e-8315decf9b46	e30e547e-eeff-4a1f-829b-b6ec9e79f02a.FPKM.txt.gz	683ca81ef596af0692f99eb6193bd2fe	519379	released
45912d52-c02e-4bcd-8634-1b4a6e1c4772	35d82424-20d4-4d27-940f-770d4e0505fa.FPKM.txt.gz	73af8a7fcec31ac7809617c970973cdd	513853	released
475e9fcb-0779-45ab-b6f6-c27b4e5e2582	0c2cf133-50aa-44c9-b4a8-5d17ac2f54f4.FPKM.txt.gz	3b2ee610e602999cdf01654f8c0581f9	518017	released
36e1e28b-5c24-47cb-974a-5a7f43df2079	0d604955-ce10-4fa9-ba8b-9417c5719653.FPKM.txt.gz	f66ca6481ca7d1e0b6fccf02498f355d	501372	released
6a768149-fb23-462e-9506-e12cfcc98c0c	d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM.txt.gz	5efc7f6680a1cabf05b091c96b24c4cc	489087	released
6777883d-8f62-4b14-b510-a656f0221444	0c7d119e-22c0-47ed-b736-3404ab2c7065.FPKM.txt.gz	6cdd5ca7c1a68a50dfb1b8a849381bd1	545750	released
38e828fd-8e79-4b0b-937c-9442a65ebca9	45c4eed7-f80d-4d33-abbb-321ff5ed0750.FPKM.txt.gz	35ca3ce8e9d8529ec6f31eb7f8bff346	535825	released
910c0c07-4964-43d6-a333-ae8cfa651a7c	95bae25e-21b8-4b27-a2da-f6ab696f674a.FPKM.txt.gz	545b94e1eb9f0ee30ee70bd18d1d2643	527323	released
9023262c-0d80-4723-b4ad-43d7b8492fde	34dd0e22-1014-4fe5-8392-faddf79b0ad2.FPKM.txt.gz	b09557c404f88cd32b86fdbadda713a8	515460	released
3e143290-ef56-4c7b-adfa-cd8f03401dbe	dfed7532-df6b-4ae6-8a7c-68bd89affa78.FPKM.txt.gz	e4fd020df135bb987a399deab61fb850	522957	released
4266c112-6482-4725-bdf9-c79b2134e955	166516f9-dad3-420d-a5bb-1886e7a078d8.FPKM.txt.gz	efd4892a870dfc497aa6a1c7adb4651a	225156	released
5e934adb-1792-4f07-b9e8-597094b59ec9	48a74528-5279-4175-978d-4ef38e6fc835.FPKM.txt.gz	7e7362ca231ff3afc60bf133b41973d8	534835	released
05037c1f-6de0-4d25-9a1c-9f0cd5a200fe	c758cf60-68bc-4154-9d43-44339da29889.FPKM.txt.gz	afaf5f961639f2ded3ee3d438605d841	522942	released
a2cddfa2-3a4b-43a8-ac6f-5456e35b3820	019a5486-ad80-44b4-a9e3-7e7f93e8e6fa.FPKM.txt.gz	38037c273c22c0506be1cb380c2bf963	542898	released
c137c37d-cc63-4427-b016-c3d62b1b8d35	95041603-df86-48f7-9ba5-8289883df2d0.FPKM.txt.gz	a4685bf754c1d9b6e9dd39fcdc69e260	519906	released
e4d53601-071d-4528-9deb-98d3903cb8b2	b4106436-0adf-4e37-b006-189aec892562.FPKM.txt.gz	0985cbe7ff02e01e70aefc36e42be78d	503677	released
6cc0570a-e886-4b01-ae70-d87586c6698b	e2c8d95e-1e56-4b01-a818-7eccc0059d6e.FPKM.txt.gz	d5490493a15a5c45346ea9ad49b571ac	532680	released
9f60cf35-f571-4c14-9f53-f31b4e025edf	cf169f96-4fcd-4cc7-bea7-97a9a259b78a.FPKM.txt.gz	2e49377df4cb7cdd465be207b5f13398	519390	released
a20c1257-a1a4-40d7-b249-a66a80297f2a	f6170d9d-53fb-478d-b305-ab3fd5c4ecc8.FPKM.txt.gz	5af513a3b7a00aff4d0770ba03223d37	514035	released
c2d3bd23-b7e0-42f6-b717-fa225e05f140	f64e55d6-0f87-4a4d-a95e-c0b82f7268db.FPKM.txt.gz	771df1b8aba8b16bd214a026b64273ef	514071	released
5dc286ef-d3e6-49ee-9cf9-849c805d8859	e5a8c9ba-b525-4aa3-9f98-4b4156ff9901.FPKM.txt.gz	d8cdd03784af9b15140caa737d46caf2	530449	released
dca041e5-ec60-4f5e-bd64-47b0a654290f	c2089f6a-0886-454c-8786-452f59590ce1.FPKM.txt.gz	8cde93c1728c47aca09874fc095b21e1	310163	released
669c0499-0b57-4336-b642-436f3e006f27	600556b4-9a60-412b-9fce-a8d5d969d98a.FPKM.txt.gz	ac941cad1a7bfd0f40ca375a62664a6e	299801	released
8091336a-e2a5-49b9-b646-a7cdf9ca1120	c14045d7-a6df-4724-a411-955d3a836046.FPKM.txt.gz	a33dfd363a4f7d702b06b510ecf2c57c	306119	released
573723fd-2151-44c7-83e5-e82e3a17e545	7b3f4667-f4b0-4352-bc9c-f29dc8f24d0a.FPKM.txt.gz	9ee5184786652c8cfce3939b000ea53d	308594	released
6a4cf825-d03d-4efb-ae68-fd8f678f0186	91e1ff93-f252-4743-8c07-58c94e608e46.FPKM.txt.gz	f8a0895ee6fe931bd71e5f565d5bfc52	314308	released
84023596-3c02-4fe9-b6d3-0d27e84cf025	51370ffc-4079-4ca8-8303-010bdc6aad3c.FPKM.txt.gz	8b1fd8790a95f24be61009adffe33ccf	300400	released
0abee709-771b-4359-a981-ca04dc071dba	fe6933ac-7687-414e-b6b5-253186fa2582.FPKM.txt.gz	ddff38185cf39345741e153227a21e20	302740	released
55548373-7eb6-47fa-a519-017fe3b961d5	4e046180-58d4-45d3-b37f-3c9f55a71733.FPKM.txt.gz	a32ba12957e967fcbc0631250b782419	309481	released
fb7b5408-1080-471d-a7f1-12f1ff4dc0d7	05ec522e-cd86-4060-a830-49ca7594ff36.FPKM.txt.gz	abfff1c2b805df3a606869a0ff4d2e02	296653	released
7faee8a0-9914-4de4-a4a6-fe376cccd09f	d1a17b74-d9f6-483a-b644-e905041a8058.FPKM.txt.gz	e178a0724e71044d634208e5448f8582	307122	released
2e297c6c-2897-4c45-83ca-940e78033337	3b4190e6-682e-4570-b59c-0b093712cca7.FPKM.txt.gz	347cf09f765f94b84bf07486930784dc	294153	released
3eb70b59-7545-4c6a-adf0-15354daf0939	c10ec305-0c1c-41bd-a9e1-58b99ba8c10d.FPKM.txt.gz	caefdedf0218a718524faa2a7537a09c	305532	released
7234de60-bf97-4229-a16e-537bbba03df4	e31e0bc7-1a2e-4680-8719-44047140750e.FPKM.txt.gz	a5c5a903d57caacc5173726a608beeec	242641	released
ac7ae454-26cd-4c57-9e0f-d9de12460e53	cbafb03b-91d5-4fe0-a1f5-5f34b7099ab4.FPKM.txt.gz	e83f3b12fd69ca52df105778e143f8f3	307432	released
67aff384-d825-430d-a140-d710d483b953	3c178ceb-4825-453f-8055-7f4dcc4d9c2c.FPKM.txt.gz	fda8d20f70a1f9e4b1c25fb33bd9bc36	304209	released
84fd6520-7cc2-4ad5-90dd-42831828c8b8	216f7cb1-2308-4637-8f2b-41af4cabfa5e.FPKM.txt.gz	4baa9c71305ca347471cd31c8fbe413e	304760	released
ffe84e8f-e896-4cf1-90b0-8053f9e68a67	df56804f-a722-49e5-bbfb-9a1e7a6e5ca4.FPKM.txt.gz	38b424ed615b8aef2112b0d4cacf9ba4	313889	released
795f198c-c24d-4663-95ac-4c51f5100682	cbc203ab-21bb-4e88-8b27-7e50479b9c09.FPKM.txt.gz	657c99960e4b132ffceacc5730933506	307690	released
7d1a8147-c1d4-4eb3-a079-e0bca24e7200	66900c1e-6be4-4b11-bf87-cde214a5712c.FPKM.txt.gz	2641c9351b8775454f697873d2eeeb48	306085	released
426d75b9-46c1-43d7-95b5-2a4beb806f8a	c8f3b195-f6eb-45ff-b6b2-dc66b8948d2e.FPKM.txt.gz	bdd67f3ff4f0cadf3e075e7ddabddb5a	298565	released
315ab1dd-c5a1-4105-9d5a-b0b64c091dcb	7081672b-9903-41cb-b727-1bd81b481e7e.FPKM.txt.gz	14a57d7497d36454d476520e9066acd7	318857	released
615ce70e-6372-41c9-a83f-6ed8bb8166e9	8719bfda-bf4f-4d99-b85e-16eb16150b5c.FPKM.txt.gz	922426c3eee56628eb7d519828b35a9d	303490	released
3455d514-63f9-4a4c-90db-c0b7377e41cc	cf3cdbe9-05ad-43e2-851f-fea3f4747291.FPKM.txt.gz	226599267ccad2da40239d39d5bba181	317600	released
13c4a708-e132-4dec-aede-9b24c7479b33	eb098177-13d5-477d-8cf1-d15628d5e765.FPKM.txt.gz	8ecc525c83e765aba1a49e4389a01b84	311217	released
